start_time,end_time,start_time_iso,end_time_iso,project_id,num_model_requests,user_id,api_key_id,model,batch,service_tier,input_tokens,output_tokens,input_cached_tokens,input_uncached_tokens,input_text_tokens,output_text_tokens,input_cached_text_tokens,input_audio_tokens,input_cached_audio_tokens,output_audio_tokens,input_image_tokens,input_cached_image_tokens,output_image_tokens
1770979920,1770979980,2026-02-13T10:52:00+00:00,2026-02-13T10:53:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,14.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,38951.0,3001.0,2048.0,36903.0,36903.0,3001.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770979980,1770980040,2026-02-13T10:53:00+00:00,2026-02-13T10:54:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,18.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,42570.0,1995.0,3328.0,39242.0,39242.0,1995.0,3328.0,0.0,0.0,0.0,0.0,0.0,0.0
1770980040,1770980100,2026-02-13T10:54:00+00:00,2026-02-13T10:55:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,112033.0,1107.0,0.0,112033.0,112033.0,1107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770980100,1770980160,2026-02-13T10:55:00+00:00,2026-02-13T10:56:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,2.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,206463.0,1868.0,0.0,206463.0,206463.0,1868.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770980160,1770980220,2026-02-13T10:56:00+00:00,2026-02-13T10:57:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,3.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,105675.0,1136.0,0.0,105675.0,105675.0,1136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770980220,1770980280,2026-02-13T10:57:00+00:00,2026-02-13T10:58:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,9.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,115931.0,1422.0,0.0,115931.0,115931.0,1422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770980280,1770980340,2026-02-13T10:58:00+00:00,2026-02-13T10:59:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,16.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,118251.0,1661.0,2048.0,116203.0,116203.0,1661.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770980340,1770980400,2026-02-13T10:59:00+00:00,2026-02-13T11:00:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,3.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,297153.0,3563.0,291072.0,6081.0,6081.0,3563.0,291072.0,0.0,0.0,0.0,0.0,0.0,0.0
1770980400,1770980460,2026-02-13T11:00:00+00:00,2026-02-13T11:01:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,11.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,28982.0,2008.0,4096.0,24886.0,24886.0,2008.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0
1770980460,1770980520,2026-02-13T11:01:00+00:00,2026-02-13T11:02:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,24977.0,2121.0,0.0,24977.0,24977.0,2121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770980520,1770980580,2026-02-13T11:02:00+00:00,2026-02-13T11:03:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,112664.0,1063.0,0.0,112664.0,112664.0,1063.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770980580,1770980640,2026-02-13T11:03:00+00:00,2026-02-13T11:04:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,14.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,37821.0,2010.0,2048.0,35773.0,35773.0,2010.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770980640,1770980700,2026-02-13T11:04:00+00:00,2026-02-13T11:05:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,3.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,101633.0,1845.0,0.0,101633.0,101633.0,1845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770980700,1770980760,2026-02-13T11:05:00+00:00,2026-02-13T11:06:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,14029.0,2417.0,0.0,14029.0,14029.0,2417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770980760,1770980820,2026-02-13T11:06:00+00:00,2026-02-13T11:07:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,117549.0,1298.0,0.0,117549.0,117549.0,1298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770980820,1770980880,2026-02-13T11:07:00+00:00,2026-02-13T11:08:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,11.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,29643.0,2692.0,8192.0,21451.0,21451.0,2692.0,8192.0,0.0,0.0,0.0,0.0,0.0,0.0
1770980880,1770980940,2026-02-13T11:08:00+00:00,2026-02-13T11:09:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,22.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,29773.0,1838.0,2048.0,27725.0,27725.0,1838.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770980940,1770981000,2026-02-13T11:09:00+00:00,2026-02-13T11:10:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,14.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,114942.0,1512.0,0.0,114942.0,114942.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770981000,1770981060,2026-02-13T11:10:00+00:00,2026-02-13T11:11:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,4.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,10502.0,1630.0,4096.0,6406.0,6406.0,1630.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0
1770981060,1770981120,2026-02-13T11:11:00+00:00,2026-02-13T11:12:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,13.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,37435.0,2072.0,0.0,37435.0,37435.0,2072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770981120,1770981180,2026-02-13T11:12:00+00:00,2026-02-13T11:13:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,5.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,104287.0,938.0,0.0,104287.0,104287.0,938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770981180,1770981240,2026-02-13T11:13:00+00:00,2026-02-13T11:14:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,115913.0,1552.0,2048.0,113865.0,113865.0,1552.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770981240,1770981300,2026-02-13T11:14:00+00:00,2026-02-13T11:15:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,6.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,203496.0,1338.0,0.0,203496.0,203496.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770981300,1770981360,2026-02-13T11:15:00+00:00,2026-02-13T11:16:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,5.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,197759.0,2343.0,97280.0,100479.0,100479.0,2343.0,97280.0,0.0,0.0,0.0,0.0,0.0,0.0
1770981360,1770981420,2026-02-13T11:16:00+00:00,2026-02-13T11:17:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,17094.0,1941.0,4096.0,12998.0,12998.0,1941.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0
1770981420,1770981480,2026-02-13T11:17:00+00:00,2026-02-13T11:18:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,6.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,298979.0,1744.0,190720.0,108259.0,108259.0,1744.0,190720.0,0.0,0.0,0.0,0.0,0.0,0.0
1770981480,1770981540,2026-02-13T11:18:00+00:00,2026-02-13T11:19:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,5.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,103286.0,3459.0,97408.0,5878.0,5878.0,3459.0,97408.0,0.0,0.0,0.0,0.0,0.0,0.0
1770981540,1770981600,2026-02-13T11:19:00+00:00,2026-02-13T11:20:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,15.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,129101.0,2416.0,0.0,129101.0,129101.0,2416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770981600,1770981660,2026-02-13T11:20:00+00:00,2026-02-13T11:21:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,13717.0,1898.0,4096.0,9621.0,9621.0,1898.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0
1770981660,1770981720,2026-02-13T11:21:00+00:00,2026-02-13T11:22:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,116530.0,17326.0,0.0,116530.0,116530.0,17326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770981720,1770981780,2026-02-13T11:22:00+00:00,2026-02-13T11:23:00+00:00,,,,,,,,,,,,,,,,,,,,
1770981780,1770981840,2026-02-13T11:23:00+00:00,2026-02-13T11:24:00+00:00,,,,,,,,,,,,,,,,,,,,
1770981840,1770981900,2026-02-13T11:24:00+00:00,2026-02-13T11:25:00+00:00,,,,,,,,,,,,,,,,,,,,
1770981900,1770981960,2026-02-13T11:25:00+00:00,2026-02-13T11:26:00+00:00,,,,,,,,,,,,,,,,,,,,
1770981960,1770982020,2026-02-13T11:26:00+00:00,2026-02-13T11:27:00+00:00,,,,,,,,,,,,,,,,,,,,
1770982020,1770982080,2026-02-13T11:27:00+00:00,2026-02-13T11:28:00+00:00,,,,,,,,,,,,,,,,,,,,
1770982080,1770982140,2026-02-13T11:28:00+00:00,2026-02-13T11:29:00+00:00,,,,,,,,,,,,,,,,,,,,
1770982140,1770982200,2026-02-13T11:29:00+00:00,2026-02-13T11:30:00+00:00,,,,,,,,,,,,,,,,,,,,
1770982200,1770982260,2026-02-13T11:30:00+00:00,2026-02-13T11:31:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,12.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,120094.0,1359.0,2048.0,118046.0,118046.0,1359.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770982260,1770982320,2026-02-13T11:31:00+00:00,2026-02-13T11:32:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,3.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,292983.0,1348.0,95360.0,197623.0,197623.0,1348.0,95360.0,0.0,0.0,0.0,0.0,0.0,0.0
1770982320,1770982380,2026-02-13T11:32:00+00:00,2026-02-13T11:33:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,13334.0,1752.0,0.0,13334.0,13334.0,1752.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770982380,1770982440,2026-02-13T11:33:00+00:00,2026-02-13T11:34:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,11.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,125394.0,2002.0,6144.0,119250.0,119250.0,2002.0,6144.0,0.0,0.0,0.0,0.0,0.0,0.0
1770982440,1770982500,2026-02-13T11:34:00+00:00,2026-02-13T11:35:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,15.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,42557.0,2710.0,0.0,42557.0,42557.0,2710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770982500,1770982560,2026-02-13T11:35:00+00:00,2026-02-13T11:36:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,4.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,104270.0,16436.0,0.0,104270.0,104270.0,16436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770982560,1770982620,2026-02-13T11:36:00+00:00,2026-02-13T11:37:00+00:00,,,,,,,,,,,,,,,,,,,,
1770982620,1770982680,2026-02-13T11:37:00+00:00,2026-02-13T11:38:00+00:00,,,,,,,,,,,,,,,,,,,,
1770982680,1770982740,2026-02-13T11:38:00+00:00,2026-02-13T11:39:00+00:00,,,,,,,,,,,,,,,,,,,,
1770982740,1770982800,2026-02-13T11:39:00+00:00,2026-02-13T11:40:00+00:00,,,,,,,,,,,,,,,,,,,,
1770982800,1770982860,2026-02-13T11:40:00+00:00,2026-02-13T11:41:00+00:00,,,,,,,,,,,,,,,,,,,,
1770982860,1770982920,2026-02-13T11:41:00+00:00,2026-02-13T11:42:00+00:00,,,,,,,,,,,,,,,,,,,,
1770982920,1770982980,2026-02-13T11:42:00+00:00,2026-02-13T11:43:00+00:00,,,,,,,,,,,,,,,,,,,,
1770982980,1770983040,2026-02-13T11:43:00+00:00,2026-02-13T11:44:00+00:00,,,,,,,,,,,,,,,,,,,,
1770983040,1770983100,2026-02-13T11:44:00+00:00,2026-02-13T11:45:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,118333.0,1535.0,0.0,118333.0,118333.0,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770983100,1770983160,2026-02-13T11:45:00+00:00,2026-02-13T11:46:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,5.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,11772.0,972.0,0.0,11772.0,11772.0,972.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770983160,1770983220,2026-02-13T11:46:00+00:00,2026-02-13T11:47:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,12.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,113409.0,1867.0,0.0,113409.0,113409.0,1867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770983220,1770983280,2026-02-13T11:47:00+00:00,2026-02-13T11:48:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,110295.0,1435.0,2048.0,108247.0,108247.0,1435.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770983280,1770983340,2026-02-13T11:48:00+00:00,2026-02-13T11:49:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,26447.0,1454.0,0.0,26447.0,26447.0,1454.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770983340,1770983400,2026-02-13T11:49:00+00:00,2026-02-13T11:50:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,3.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,100797.0,834.0,0.0,100797.0,100797.0,834.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770983400,1770983460,2026-02-13T11:50:00+00:00,2026-02-13T11:51:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,15.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,129792.0,2351.0,2048.0,127744.0,127744.0,2351.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770983460,1770983520,2026-02-13T11:51:00+00:00,2026-02-13T11:52:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,4.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,9433.0,538.0,0.0,9433.0,9433.0,538.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770983520,1770983580,2026-02-13T11:52:00+00:00,2026-02-13T11:53:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,9.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,112163.0,1021.0,4096.0,108067.0,108067.0,1021.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0
1770983580,1770983640,2026-02-13T11:53:00+00:00,2026-02-13T11:54:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,110984.0,1017.0,0.0,110984.0,110984.0,1017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770983640,1770983700,2026-02-13T11:54:00+00:00,2026-02-13T11:55:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,4.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,202688.0,1744.0,4096.0,198592.0,198592.0,1744.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0
1770983700,1770983760,2026-02-13T11:55:00+00:00,2026-02-13T11:56:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,2.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,195176.0,1094.0,0.0,195176.0,195176.0,1094.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770983760,1770983820,2026-02-13T11:56:00+00:00,2026-02-13T11:57:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,108837.0,800.0,4096.0,104741.0,104741.0,800.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0
1770983820,1770983880,2026-02-13T11:57:00+00:00,2026-02-13T11:58:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,109647.0,858.0,0.0,109647.0,109647.0,858.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770983880,1770983940,2026-02-13T11:58:00+00:00,2026-02-13T11:59:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,118412.0,1602.0,0.0,118412.0,118412.0,1602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770983940,1770984000,2026-02-13T11:59:00+00:00,2026-02-13T12:00:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,20049.0,1569.0,2048.0,18001.0,18001.0,1569.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
1770984000,1770984060,2026-02-13T12:00:00+00:00,2026-02-13T12:01:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,14.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,124179.0,1990.0,0.0,124179.0,124179.0,1990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770984060,1770984120,2026-02-13T12:01:00+00:00,2026-02-13T12:02:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,4.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,9522.0,726.0,0.0,9522.0,9522.0,726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770984120,1770984180,2026-02-13T12:02:00+00:00,2026-02-13T12:03:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,5.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,294312.0,1565.0,95360.0,198952.0,198952.0,1565.0,95360.0,0.0,0.0,0.0,0.0,0.0,0.0
1770984180,1770984240,2026-02-13T12:03:00+00:00,2026-02-13T12:04:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,8.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,206702.0,1477.0,98304.0,108398.0,108398.0,1477.0,98304.0,0.0,0.0,0.0,0.0,0.0,0.0
1770984240,1770984300,2026-02-13T12:04:00+00:00,2026-02-13T12:05:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,26851.0,1597.0,0.0,26851.0,26851.0,1597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770984300,1770984360,2026-02-13T12:05:00+00:00,2026-02-13T12:06:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,298628.0,2065.0,192768.0,105860.0,105860.0,2065.0,192768.0,0.0,0.0,0.0,0.0,0.0,0.0
1770984360,1770984420,2026-02-13T12:06:00+00:00,2026-02-13T12:07:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,2.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,99953.0,1568.0,0.0,99953.0,99953.0,1568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770984420,1770984480,2026-02-13T12:07:00+00:00,2026-02-13T12:08:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,109039.0,799.0,0.0,109039.0,109039.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770984480,1770984540,2026-02-13T12:08:00+00:00,2026-02-13T12:09:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,16.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,137214.0,2693.0,4096.0,133118.0,133118.0,2693.0,4096.0,0.0,0.0,0.0,0.0,0.0,0.0
1770984540,1770984600,2026-02-13T12:09:00+00:00,2026-02-13T12:10:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,2.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,2568.0,1471.0,0.0,2568.0,2568.0,1471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1770984600,1770984660,2026-02-13T12:10:00+00:00,2026-02-13T12:11:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,12559.0,2150.0,1024.0,11535.0,11535.0,2150.0,1024.0,0.0,0.0,0.0,0.0,0.0,0.0
1770984660,1770984720,2026-02-13T12:11:00+00:00,2026-02-13T12:12:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,10.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,298265.0,1762.0,95360.0,202905.0,202905.0,1762.0,95360.0,0.0,0.0,0.0,0.0,0.0,0.0
1770984720,1770984780,2026-02-13T12:12:00+00:00,2026-02-13T12:13:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,5.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,108102.0,2731.0,97280.0,10822.0,10822.0,2731.0,97280.0,0.0,0.0,0.0,0.0,0.0,0.0
1770984780,1770984840,2026-02-13T12:13:00+00:00,2026-02-13T12:14:00+00:00,proj_j6HivvBQCHp8TPYU2csX499s,7.0,user-F77XTHn236P2ThNChL6zDdiW,key_0ssv9apwMhKSUmpS,gpt-4o-mini-2024-07-18,False,default,20563.0,2541.0,2048.0,18515.0,18515.0,2541.0,2048.0,0.0,0.0,0.0,0.0,0.0,0.0
